event1,eid1,event2,eid2,signal,Doc name,Doc ID ,sentence
climbed,e13,trickled,e14,because ,2010.01.02.pakistan.attacks.tml,2010.01.02.pakistan.attacks,"The number of those hospitalized climbed from the 34 reported Saturday, because information has trickled in from area hospitals, Khan said."
said,e15,climbed,e13,from,2010.01.02.pakistan.attacks.tml,2010.01.02.pakistan.attacks,"The number of those hospitalized climbed from the 34 reported Saturday, because information has trickled in from area hospitals, Khan said."
said,e15,trickled,e14,from,2010.01.02.pakistan.attacks.tml,2010.01.02.pakistan.attacks,"The number of those hospitalized climbed from the 34 reported Saturday, because information has trickled in from area hospitals, Khan said."
climbed,e13,trickled,e14,from,2010.01.02.pakistan.attacks.tml,2010.01.02.pakistan.attacks,"The number of those hospitalized climbed from the 34 reported Saturday, because information has trickled in from area hospitals, Khan said."
said,e15,climbed,e13,have,2010.01.02.pakistan.attacks.tml,2010.01.02.pakistan.attacks,"The number of those hospitalized climbed from the 34 reported Saturday, because information has trickled in from area hospitals, Khan said."
said,e15,trickled,e14,have,2010.01.02.pakistan.attacks.tml,2010.01.02.pakistan.attacks,"The number of those hospitalized climbed from the 34 reported Saturday, because information has trickled in from area hospitals, Khan said."
climbed,e13,trickled,e14,have,2010.01.02.pakistan.attacks.tml,2010.01.02.pakistan.attacks,"The number of those hospitalized climbed from the 34 reported Saturday, because information has trickled in from area hospitals, Khan said."
said,e32,threatening,e31,have,2010.01.02.pakistan.attacks.tml,2010.01.02.pakistan.attacks,"Since then, militants have been threatening the community, Mushtaq Marwatt, a member of a local peace committee, said on a local TV channel."
fluctuated,e7,appears,e6,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"By early Wednesday, Google.cn linked to pages with information about the bloody government crackdown in 1989, though the page appears to have fluctuated between uncensored and somewhat censored throughout Wednesday."
fluctuated,e7,linked,e5,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"By early Wednesday, Google.cn linked to pages with information about the bloody government crackdown in 1989, though the page appears to have fluctuated between uncensored and somewhat censored throughout Wednesday."
appears,e6,linked,e5,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"By early Wednesday, Google.cn linked to pages with information about the bloody government crackdown in 1989, though the page appears to have fluctuated between uncensored and somewhat censored throughout Wednesday."
said,e8,build,e12,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,Google said it was rolling back its self-censorship this week in a move that seems to indicate that -- despite attempts to build strong government relations and retool its own stated ethics -- the search engine has finally had enough of doing business the China way.
said,e8,rolling,e9,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,Google said it was rolling back its self-censorship this week in a move that seems to indicate that -- despite attempts to build strong government relations and retool its own stated ethics -- the search engine has finally had enough of doing business the China way.
build,e12,rolling,e9,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,Google said it was rolling back its self-censorship this week in a move that seems to indicate that -- despite attempts to build strong government relations and retool its own stated ethics -- the search engine has finally had enough of doing business the China way.
said,e8,build,e12,move,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,Google said it was rolling back its self-censorship this week in a move that seems to indicate that -- despite attempts to build strong government relations and retool its own stated ethics -- the search engine has finally had enough of doing business the China way.
said,e8,rolling,e9,move,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,Google said it was rolling back its self-censorship this week in a move that seems to indicate that -- despite attempts to build strong government relations and retool its own stated ethics -- the search engine has finally had enough of doing business the China way.
build,e12,rolling,e9,move,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,Google said it was rolling back its self-censorship this week in a move that seems to indicate that -- despite attempts to build strong government relations and retool its own stated ethics -- the search engine has finally had enough of doing business the China way.
targeting,e21,originating,e20,from,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The tipping point came after what Google calls "" sophisticated "" cyber attacks originating from within China, targeting G-mail accounts of Chinese human rights activists."
targeting,e21,came,e18,from,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The tipping point came after what Google calls "" sophisticated "" cyber attacks originating from within China, targeting G-mail accounts of Chinese human rights activists."
targeting,e21,calls,e19,from,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The tipping point came after what Google calls "" sophisticated "" cyber attacks originating from within China, targeting G-mail accounts of Chinese human rights activists."
originating,e20,came,e18,from,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The tipping point came after what Google calls "" sophisticated "" cyber attacks originating from within China, targeting G-mail accounts of Chinese human rights activists."
originating,e20,calls,e19,from,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The tipping point came after what Google calls "" sophisticated "" cyber attacks originating from within China, targeting G-mail accounts of Chinese human rights activists."
came,e18,calls,e19,from,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The tipping point came after what Google calls "" sophisticated "" cyber attacks originating from within China, targeting G-mail accounts of Chinese human rights activists."
says,e22,led,e23,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The company says the attacks "" have led us to conclude that we should review the feasibility of our business operations in China. """
says,e22,conclude,e24,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The company says the attacks "" have led us to conclude that we should review the feasibility of our business operations in China. """
says,e22,review,e25,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The company says the attacks "" have led us to conclude that we should review the feasibility of our business operations in China. """
led,e23,conclude,e24,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The company says the attacks "" have led us to conclude that we should review the feasibility of our business operations in China. """
led,e23,review,e25,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The company says the attacks "" have led us to conclude that we should review the feasibility of our business operations in China. """
conclude,e24,review,e25,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The company says the attacks "" have led us to conclude that we should review the feasibility of our business operations in China. """
made,e37,interpreted,e38,as,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"A large number of flower deliveries were made to the company throughout the day, which Chinese bloggers interpreted as a symbol of mourning of the potential closing of Google China."
made,e37,interpreted,e38,as ,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"A large number of flower deliveries were made to the company throughout the day, which Chinese bloggers interpreted as a symbol of mourning of the potential closing of Google China."
made,e37,interpreted,e38,make,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"A large number of flower deliveries were made to the company throughout the day, which Chinese bloggers interpreted as a symbol of mourning of the potential closing of Google China."
made,e39,voiced,e40,make,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Liu Zheng, a 22-year-old Google user who made the trip, voiced his disappointment."""
accused,e43,involved,e44,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,Google has not directly accused the Chinese government of being involved in the cyber attacks.
ranging,e53,accusing,e55,from,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
ranging,e53,hosted,e54,from,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
ranging,e53,said,e52,from,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
accusing,e55,hosted,e54,from,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
accusing,e55,said,e52,from,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
hosted,e54,said,e52,from,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
ranging,e53,accusing,e55,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
ranging,e53,hosted,e54,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
ranging,e53,said,e52,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
accusing,e55,hosted,e54,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
accusing,e55,said,e52,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
hosted,e54,said,e52,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
care,e59,adds,e56,by,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
care,e59,saying,e58,by,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
care,e59,seen,e57,by,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
adds,e56,saying,e58,by,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
adds,e56,seen,e57,by,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
saying,e58,seen,e57,by,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
care,e59,adds,e56,by ,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
care,e59,saying,e58,by ,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
care,e59,seen,e57,by ,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
adds,e56,saying,e58,by ,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
adds,e56,seen,e57,by ,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
saying,e58,seen,e57,by ,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
care,e59,adds,e56,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
care,e59,saying,e58,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
care,e59,seen,e57,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
adds,e56,saying,e58,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
adds,e56,seen,e57,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
saying,e58,seen,e57,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
lost,e65,imagine,e61,get,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"I imagine the Chinese government's reaction is going to be'Well, if you do n't like our laws, get lost.'"
lost,e65,be'Well,e62,get,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"I imagine the Chinese government's reaction is going to be'Well, if you do n't like our laws, get lost.'"
imagine,e61,be'Well,e62,get,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"I imagine the Chinese government's reaction is going to be'Well, if you do n't like our laws, get lost.'"
agreeing,e71,drew,e69,as,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
agreeing,e71,Known,e67,as,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
drew,e69,Known,e67,as,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
agreeing,e71,drew,e69,as ,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
agreeing,e71,Known,e67,as ,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
drew,e69,Known,e67,as ,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
agreeing,e71,drew,e69,from,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
agreeing,e71,Known,e67,from,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
drew,e69,Known,e67,from,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
agreeing,e71,drew,e69,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
agreeing,e71,Known,e67,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
drew,e69,Known,e67,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
paying,e74,says,e75,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"They've revisited the idea of censorship and the price they're paying is too high, "" says Roseann Rife of Amnesty International."""
paying,e74,revisited,e73,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"They've revisited the idea of censorship and the price they're paying is too high, "" says Roseann Rife of Amnesty International."""
says,e75,revisited,e73,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"They've revisited the idea of censorship and the price they're paying is too high, "" says Roseann Rife of Amnesty International."""
launched,e79,struggled,e81,since,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Google, which launched its China-based search engine in 2006, has struggled for business in China since its inception."
launched,e79,struggled,e81,since ,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Google, which launched its China-based search engine in 2006, has struggled for business in China since its inception."
launched,e79,struggled,e81,have,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Google, which launched its China-based search engine in 2006, has struggled for business in China since its inception."
returns,e82,blocked,e86,by,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
returns,e82,slowed,e85,by,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
returns,e82,created,e83,by,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
blocked,e86,slowed,e85,by,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
blocked,e86,created,e83,by,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
slowed,e85,created,e83,by,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
returns,e82,blocked,e86,by ,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
returns,e82,slowed,e85,by ,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
returns,e82,created,e83,by ,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
blocked,e86,slowed,e85,by ,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
blocked,e86,created,e83,by ,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
slowed,e85,created,e83,by ,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
dwarfed,e91,dominates,e93,by,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Still, Google is dwarfed by Baidu.com, the leading Chinese search engine which dominates the majority of the search market in mainland China."
dwarfed,e91,dominates,e93,by ,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Still, Google is dwarfed by Baidu.com, the leading Chinese search engine which dominates the majority of the search market in mainland China."
plays,e6,said,e7,because,2010.01.06.tennis.qatar.federer.nadal.tml,2010.01.06.tennis.qatar.federer.nadal,"This was a more dangerous match than my first one because he is a big ball striker and plays aggressive on forehand and backhand, "" Federer said."""
plays,e6,said,e7,because ,2010.01.06.tennis.qatar.federer.nadal.tml,2010.01.06.tennis.qatar.federer.nadal,"This was a more dangerous match than my first one because he is a big ball striker and plays aggressive on forehand and backhand, "" Federer said."""
went,e10,grind,e8,so,2010.01.06.tennis.qatar.federer.nadal.tml,2010.01.06.tennis.qatar.federer.nadal,"Conditions were difficult today, it was very slow out there and I had to be patient and grind it out, so I was happy with the way I adapted and with the way the match went. """
went,e10,adapted,e9,so,2010.01.06.tennis.qatar.federer.nadal.tml,2010.01.06.tennis.qatar.federer.nadal,"Conditions were difficult today, it was very slow out there and I had to be patient and grind it out, so I was happy with the way I adapted and with the way the match went. """
grind,e8,adapted,e9,so,2010.01.06.tennis.qatar.federer.nadal.tml,2010.01.06.tennis.qatar.federer.nadal,"Conditions were difficult today, it was very slow out there and I had to be patient and grind it out, so I was happy with the way I adapted and with the way the match went. """
went,e10,grind,e8,so ,2010.01.06.tennis.qatar.federer.nadal.tml,2010.01.06.tennis.qatar.federer.nadal,"Conditions were difficult today, it was very slow out there and I had to be patient and grind it out, so I was happy with the way I adapted and with the way the match went. """
went,e10,adapted,e9,so ,2010.01.06.tennis.qatar.federer.nadal.tml,2010.01.06.tennis.qatar.federer.nadal,"Conditions were difficult today, it was very slow out there and I had to be patient and grind it out, so I was happy with the way I adapted and with the way the match went. """
grind,e8,adapted,e9,so ,2010.01.06.tennis.qatar.federer.nadal.tml,2010.01.06.tennis.qatar.federer.nadal,"Conditions were difficult today, it was very slow out there and I had to be patient and grind it out, so I was happy with the way I adapted and with the way the match went. """
went,e10,grind,e8,have,2010.01.06.tennis.qatar.federer.nadal.tml,2010.01.06.tennis.qatar.federer.nadal,"Conditions were difficult today, it was very slow out there and I had to be patient and grind it out, so I was happy with the way I adapted and with the way the match went. """
went,e10,adapted,e9,have,2010.01.06.tennis.qatar.federer.nadal.tml,2010.01.06.tennis.qatar.federer.nadal,"Conditions were difficult today, it was very slow out there and I had to be patient and grind it out, so I was happy with the way I adapted and with the way the match went. """
grind,e8,adapted,e9,have,2010.01.06.tennis.qatar.federer.nadal.tml,2010.01.06.tennis.qatar.federer.nadal,"Conditions were difficult today, it was very slow out there and I had to be patient and grind it out, so I was happy with the way I adapted and with the way the match went. """
offload,e4,suspend,e3,so,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,Conservationists have welcomed the decision to reject a bid from Tanzania and Zambia to temporarily suspend a worldwide ban on trading in African elephant ivory so they can offload legal stockpiles in a one-off sale.
offload,e4,welcomed,e1,so,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,Conservationists have welcomed the decision to reject a bid from Tanzania and Zambia to temporarily suspend a worldwide ban on trading in African elephant ivory so they can offload legal stockpiles in a one-off sale.
suspend,e3,welcomed,e1,so,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,Conservationists have welcomed the decision to reject a bid from Tanzania and Zambia to temporarily suspend a worldwide ban on trading in African elephant ivory so they can offload legal stockpiles in a one-off sale.
offload,e4,suspend,e3,so ,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,Conservationists have welcomed the decision to reject a bid from Tanzania and Zambia to temporarily suspend a worldwide ban on trading in African elephant ivory so they can offload legal stockpiles in a one-off sale.
offload,e4,welcomed,e1,so ,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,Conservationists have welcomed the decision to reject a bid from Tanzania and Zambia to temporarily suspend a worldwide ban on trading in African elephant ivory so they can offload legal stockpiles in a one-off sale.
suspend,e3,welcomed,e1,so ,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,Conservationists have welcomed the decision to reject a bid from Tanzania and Zambia to temporarily suspend a worldwide ban on trading in African elephant ivory so they can offload legal stockpiles in a one-off sale.
offload,e4,suspend,e3,from,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,Conservationists have welcomed the decision to reject a bid from Tanzania and Zambia to temporarily suspend a worldwide ban on trading in African elephant ivory so they can offload legal stockpiles in a one-off sale.
offload,e4,welcomed,e1,from,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,Conservationists have welcomed the decision to reject a bid from Tanzania and Zambia to temporarily suspend a worldwide ban on trading in African elephant ivory so they can offload legal stockpiles in a one-off sale.
suspend,e3,welcomed,e1,from,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,Conservationists have welcomed the decision to reject a bid from Tanzania and Zambia to temporarily suspend a worldwide ban on trading in African elephant ivory so they can offload legal stockpiles in a one-off sale.
offload,e4,suspend,e3,have,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,Conservationists have welcomed the decision to reject a bid from Tanzania and Zambia to temporarily suspend a worldwide ban on trading in African elephant ivory so they can offload legal stockpiles in a one-off sale.
offload,e4,welcomed,e1,have,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,Conservationists have welcomed the decision to reject a bid from Tanzania and Zambia to temporarily suspend a worldwide ban on trading in African elephant ivory so they can offload legal stockpiles in a one-off sale.
suspend,e3,welcomed,e1,have,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,Conservationists have welcomed the decision to reject a bid from Tanzania and Zambia to temporarily suspend a worldwide ban on trading in African elephant ivory so they can offload legal stockpiles in a one-off sale.
