event1,eid1,event2,eid2,signal,Doc name,Doc ID ,sentence
stopping,e16,enforce,e11,stop,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
stopping,e16,allowing,e13,stop,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
stopping,e16,carrying,e17,stop,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
stopping,e16,disclosed,e8,stop,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
stopping,e16,begin,e15,stop,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
imposed,e12,enforce,e11,stop,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
imposed,e12,allowing,e13,stop,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
imposed,e12,carrying,e17,stop,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
imposed,e12,disclosed,e8,stop,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
imposed,e12,begin,e15,stop,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
enforce,e11,allowing,e13,stop,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
enforce,e11,carrying,e17,stop,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
enforce,e11,disclosed,e8,stop,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
enforce,e11,begin,e15,stop,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
allowing,e13,carrying,e17,stop,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
allowing,e13,disclosed,e8,stop,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
allowing,e13,begin,e15,stop,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
carrying,e17,disclosed,e8,stop,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
carrying,e17,begin,e15,stop,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
disclosed,e8,begin,e15,stop,WSJ900813-0157.tml,WSJ900813-0157,"The White House yesterday disclosed that Kuwait's ousted government has formally asked the U.S. to enforce the total trade embargo the United Nations has imposed on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.   "
gives,e21,said,e19,stop,WSJ900813-0157.tml,WSJ900813-0157,"Secretary of State James Baker, speaking on ABC News' ""This Week,"" said the Kuwaiti request gives the U.S. and other countries ""a legal basis for stopping the export of oil and that sort of thing."" "
gives,e21,speaking,e18,stop,WSJ900813-0157.tml,WSJ900813-0157,"Secretary of State James Baker, speaking on ABC News' ""This Week,"" said the Kuwaiti request gives the U.S. and other countries ""a legal basis for stopping the export of oil and that sort of thing."" "
gives,e21,export,e434,stop,WSJ900813-0157.tml,WSJ900813-0157,"Secretary of State James Baker, speaking on ABC News' ""This Week,"" said the Kuwaiti request gives the U.S. and other countries ""a legal basis for stopping the export of oil and that sort of thing."" "
gives,e21,request,e20,stop,WSJ900813-0157.tml,WSJ900813-0157,"Secretary of State James Baker, speaking on ABC News' ""This Week,"" said the Kuwaiti request gives the U.S. and other countries ""a legal basis for stopping the export of oil and that sort of thing."" "
gives,e21,stopping,e22,stop,WSJ900813-0157.tml,WSJ900813-0157,"Secretary of State James Baker, speaking on ABC News' ""This Week,"" said the Kuwaiti request gives the U.S. and other countries ""a legal basis for stopping the export of oil and that sort of thing."" "
said,e19,speaking,e18,stop,WSJ900813-0157.tml,WSJ900813-0157,"Secretary of State James Baker, speaking on ABC News' ""This Week,"" said the Kuwaiti request gives the U.S. and other countries ""a legal basis for stopping the export of oil and that sort of thing."" "
said,e19,export,e434,stop,WSJ900813-0157.tml,WSJ900813-0157,"Secretary of State James Baker, speaking on ABC News' ""This Week,"" said the Kuwaiti request gives the U.S. and other countries ""a legal basis for stopping the export of oil and that sort of thing."" "
said,e19,request,e20,stop,WSJ900813-0157.tml,WSJ900813-0157,"Secretary of State James Baker, speaking on ABC News' ""This Week,"" said the Kuwaiti request gives the U.S. and other countries ""a legal basis for stopping the export of oil and that sort of thing."" "
said,e19,stopping,e22,stop,WSJ900813-0157.tml,WSJ900813-0157,"Secretary of State James Baker, speaking on ABC News' ""This Week,"" said the Kuwaiti request gives the U.S. and other countries ""a legal basis for stopping the export of oil and that sort of thing."" "
speaking,e18,export,e434,stop,WSJ900813-0157.tml,WSJ900813-0157,"Secretary of State James Baker, speaking on ABC News' ""This Week,"" said the Kuwaiti request gives the U.S. and other countries ""a legal basis for stopping the export of oil and that sort of thing."" "
speaking,e18,request,e20,stop,WSJ900813-0157.tml,WSJ900813-0157,"Secretary of State James Baker, speaking on ABC News' ""This Week,"" said the Kuwaiti request gives the U.S. and other countries ""a legal basis for stopping the export of oil and that sort of thing."" "
speaking,e18,stopping,e22,stop,WSJ900813-0157.tml,WSJ900813-0157,"Secretary of State James Baker, speaking on ABC News' ""This Week,"" said the Kuwaiti request gives the U.S. and other countries ""a legal basis for stopping the export of oil and that sort of thing."" "
export,e434,request,e20,stop,WSJ900813-0157.tml,WSJ900813-0157,"Secretary of State James Baker, speaking on ABC News' ""This Week,"" said the Kuwaiti request gives the U.S. and other countries ""a legal basis for stopping the export of oil and that sort of thing."" "
export,e434,stopping,e22,stop,WSJ900813-0157.tml,WSJ900813-0157,"Secretary of State James Baker, speaking on ABC News' ""This Week,"" said the Kuwaiti request gives the U.S. and other countries ""a legal basis for stopping the export of oil and that sort of thing."" "
request,e20,stopping,e22,stop,WSJ900813-0157.tml,WSJ900813-0157,"Secretary of State James Baker, speaking on ABC News' ""This Week,"" said the Kuwaiti request gives the U.S. and other countries ""a legal basis for stopping the export of oil and that sort of thing."" "
said,e46,stop,e51,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
said,e46,used,e48,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
said,e46,going,e58,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
said,e46,exports,e436,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
said,e46,leaving,e53,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
said,e46,shipments,e56,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
said,e46,stop,e55,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
stop,e51,used,e48,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
stop,e51,going,e58,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
stop,e51,exports,e436,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
stop,e51,leaving,e53,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
stop,e51,shipments,e56,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
stop,e51,stop,e55,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
used,e48,going,e58,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
used,e48,exports,e436,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
used,e48,leaving,e53,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
used,e48,shipments,e56,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
used,e48,stop,e55,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
going,e58,exports,e436,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
going,e58,leaving,e53,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
going,e58,shipments,e56,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
going,e58,stop,e55,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
exports,e436,leaving,e53,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
exports,e436,shipments,e56,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
exports,e436,stop,e55,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
leaving,e53,shipments,e56,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
leaving,e53,stop,e55,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
shipments,e56,stop,e55,stop,WSJ900813-0157.tml,WSJ900813-0157,"Other Bush administration officials said that the international naval force in the area -- consisting of American, British, French, Canadian, Soviet, German and Australian ships -- may be used both to stop oil exports from leaving Iraq and Kuwait and to stop shipments of food andother goods from going in. "
shipping,e76,shying,e67,block,WSJ900813-0157.tml,WSJ900813-0157,"While shying away from actually using the word ""blockade,"" Mr. Bush acknowledged that the U.S. and others were trying to block shipping to Iraq. "
shipping,e76,trying,e73,block,WSJ900813-0157.tml,WSJ900813-0157,"While shying away from actually using the word ""blockade,"" Mr. Bush acknowledged that the U.S. and others were trying to block shipping to Iraq. "
shipping,e76,block,e75,block,WSJ900813-0157.tml,WSJ900813-0157,"While shying away from actually using the word ""blockade,"" Mr. Bush acknowledged that the U.S. and others were trying to block shipping to Iraq. "
shipping,e76,using,e69,block,WSJ900813-0157.tml,WSJ900813-0157,"While shying away from actually using the word ""blockade,"" Mr. Bush acknowledged that the U.S. and others were trying to block shipping to Iraq. "
shipping,e76,acknowledged,e72,block,WSJ900813-0157.tml,WSJ900813-0157,"While shying away from actually using the word ""blockade,"" Mr. Bush acknowledged that the U.S. and others were trying to block shipping to Iraq. "
shying,e67,trying,e73,block,WSJ900813-0157.tml,WSJ900813-0157,"While shying away from actually using the word ""blockade,"" Mr. Bush acknowledged that the U.S. and others were trying to block shipping to Iraq. "
shying,e67,block,e75,block,WSJ900813-0157.tml,WSJ900813-0157,"While shying away from actually using the word ""blockade,"" Mr. Bush acknowledged that the U.S. and others were trying to block shipping to Iraq. "
shying,e67,using,e69,block,WSJ900813-0157.tml,WSJ900813-0157,"While shying away from actually using the word ""blockade,"" Mr. Bush acknowledged that the U.S. and others were trying to block shipping to Iraq. "
shying,e67,acknowledged,e72,block,WSJ900813-0157.tml,WSJ900813-0157,"While shying away from actually using the word ""blockade,"" Mr. Bush acknowledged that the U.S. and others were trying to block shipping to Iraq. "
trying,e73,block,e75,block,WSJ900813-0157.tml,WSJ900813-0157,"While shying away from actually using the word ""blockade,"" Mr. Bush acknowledged that the U.S. and others were trying to block shipping to Iraq. "
trying,e73,using,e69,block,WSJ900813-0157.tml,WSJ900813-0157,"While shying away from actually using the word ""blockade,"" Mr. Bush acknowledged that the U.S. and others were trying to block shipping to Iraq. "
trying,e73,acknowledged,e72,block,WSJ900813-0157.tml,WSJ900813-0157,"While shying away from actually using the word ""blockade,"" Mr. Bush acknowledged that the U.S. and others were trying to block shipping to Iraq. "
block,e75,using,e69,block,WSJ900813-0157.tml,WSJ900813-0157,"While shying away from actually using the word ""blockade,"" Mr. Bush acknowledged that the U.S. and others were trying to block shipping to Iraq. "
block,e75,acknowledged,e72,block,WSJ900813-0157.tml,WSJ900813-0157,"While shying away from actually using the word ""blockade,"" Mr. Bush acknowledged that the U.S. and others were trying to block shipping to Iraq. "
using,e69,acknowledged,e72,block,WSJ900813-0157.tml,WSJ900813-0157,"While shying away from actually using the word ""blockade,"" Mr. Bush acknowledged that the U.S. and others were trying to block shipping to Iraq. "
stop,e81,coming,e83,stop,WSJ900813-0157.tml,WSJ900813-0157,"""The main thing is to stop the oil from coming out of there.""   "
supporting,e138,invited,e144,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
supporting,e138,war,e142,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
supporting,e138,protect,e146,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
supporting,e138,scare,e136,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
supporting,e138,rise,e141,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
supporting,e138,calling,e139,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
supporting,e138,tried,e134,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
invited,e144,war,e142,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
invited,e144,protect,e146,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
invited,e144,scare,e136,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
invited,e144,rise,e141,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
invited,e144,calling,e139,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
invited,e144,tried,e134,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
war,e142,protect,e146,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
war,e142,scare,e136,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
war,e142,rise,e141,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
war,e142,calling,e139,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
war,e142,tried,e134,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
protect,e146,scare,e136,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
protect,e146,rise,e141,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
protect,e146,calling,e139,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
protect,e146,tried,e134,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
scare,e136,rise,e141,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
scare,e136,calling,e139,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
scare,e136,tried,e134,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
rise,e141,calling,e139,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
rise,e141,tried,e134,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
calling,e139,tried,e134,protect,WSJ900813-0157.tml,WSJ900813-0157,So Saddam Hussein on Friday tried to scare other Arab leaders into supporting him by calling onArabs to rise up in a holy war against leaders who invited American and other Western soldiers into Saudi Arabia to protect the oil-rich kingdom.   
growing,e206,option,e205,protect,WSJ900813-0157.tml,WSJ900813-0157,"But that option is growing less and less likely as thousands of American, British, Egyptian, Syrian and Moroccan forces assemble in and around Saudi Arabia to protect the kingdom. "
growing,e206,protect,e209,protect,WSJ900813-0157.tml,WSJ900813-0157,"But that option is growing less and less likely as thousands of American, British, Egyptian, Syrian and Moroccan forces assemble in and around Saudi Arabia to protect the kingdom. "
growing,e206,assemble,e207,protect,WSJ900813-0157.tml,WSJ900813-0157,"But that option is growing less and less likely as thousands of American, British, Egyptian, Syrian and Moroccan forces assemble in and around Saudi Arabia to protect the kingdom. "
option,e205,protect,e209,protect,WSJ900813-0157.tml,WSJ900813-0157,"But that option is growing less and less likely as thousands of American, British, Egyptian, Syrian and Moroccan forces assemble in and around Saudi Arabia to protect the kingdom. "
option,e205,assemble,e207,protect,WSJ900813-0157.tml,WSJ900813-0157,"But that option is growing less and less likely as thousands of American, British, Egyptian, Syrian and Moroccan forces assemble in and around Saudi Arabia to protect the kingdom. "
protect,e209,assemble,e207,protect,WSJ900813-0157.tml,WSJ900813-0157,"But that option is growing less and less likely as thousands of American, British, Egyptian, Syrian and Moroccan forces assemble in and around Saudi Arabia to protect the kingdom. "
limit,e700,putting,e354,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
limit,e700,mistake,e361,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
