,event1,eid1,event2,eid2,signal,annotation,Doc name,Doc ID,sentence
670,enlisted,e22,wounding,e24,from,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"But in recent years as Spain has enlisted increased cooperation from France in cracking down on ETA hideouts, there have been various exchanges of gunfire between ETA suspects and French police, wounding some officers."
671,enlisted,e22,wounding,e24,have,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"But in recent years as Spain has enlisted increased cooperation from France in cracking down on ETA hideouts, there have been various exchanges of gunfire between ETA suspects and French police, wounding some officers."
672,told,e28,considered,e29,as,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"At the time, French Interior Minister Brice Hortefeux told CNN affiliate BFM-TV, "" France has long been considered as a logistical base for ETA."
673,told,e28,considered,e29,have,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"At the time, French Interior Minister Brice Hortefeux told CNN affiliate BFM-TV, "" France has long been considered as a logistical base for ETA."
674,strike,e33,established,e30,because,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
675,strike,e33,strike,e32,because,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
676,strike,e33,decided,e31,because,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
677,established,e30,strike,e32,because,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
678,established,e30,decided,e31,because,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
679,strike,e32,decided,e31,because,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
680,strike,e33,established,e30,have,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
681,strike,e33,strike,e32,have,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
682,strike,e33,decided,e31,have,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
683,established,e30,strike,e32,have,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
684,established,e30,decided,e31,have,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
685,strike,e32,decided,e31,have,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"We have established a close cooperation with Spanish authorities, and we decided to strike, and strike hard because France does n't have to welcome terrorists. """
686,detained,e36,carry,e35,since,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"It was the fifth time since May 2008 that the suspected top ETA "" military "" leader, who directs commandos that carry out deadly attacks, has been detained, Spanish Interior Minister Alfredo Perez Rubalcaba said on February 28."
687,detained,e36,said,e37,since,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"It was the fifth time since May 2008 that the suspected top ETA "" military "" leader, who directs commandos that carry out deadly attacks, has been detained, Spanish Interior Minister Alfredo Perez Rubalcaba said on February 28."
688,carry,e35,said,e37,since,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"It was the fifth time since May 2008 that the suspected top ETA "" military "" leader, who directs commandos that carry out deadly attacks, has been detained, Spanish Interior Minister Alfredo Perez Rubalcaba said on February 28."
689,detained,e36,carry,e35,have,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"It was the fifth time since May 2008 that the suspected top ETA "" military "" leader, who directs commandos that carry out deadly attacks, has been detained, Spanish Interior Minister Alfredo Perez Rubalcaba said on February 28."
690,detained,e36,said,e37,have,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"It was the fifth time since May 2008 that the suspected top ETA "" military "" leader, who directs commandos that carry out deadly attacks, has been detained, Spanish Interior Minister Alfredo Perez Rubalcaba said on February 28."
691,carry,e35,said,e37,have,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"It was the fifth time since May 2008 that the suspected top ETA "" military "" leader, who directs commandos that carry out deadly attacks, has been detained, Spanish Interior Minister Alfredo Perez Rubalcaba said on February 28."
692,said,e52,arrested,e51,have,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"Spain, France and Portugal have arrested more than 32 ETA suspects this year alone, Rubalcaba said."""
693,said,e53,seized,e55,have,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"These have been the worst two months for ETA in its history, "" Rubalcaba said last February, adding that in addition to the 32 arrests, police seized 4,400 pounds of explosives in various raids this year."
694,said,e53,adding,e54,have,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"These have been the worst two months for ETA in its history, "" Rubalcaba said last February, adding that in addition to the 32 arrests, police seized 4,400 pounds of explosives in various raids this year."
695,seized,e55,adding,e54,have,0,2010.03.17.france.eta.policeman.tml,2010.03.17.france.eta.policeman,"These have been the worst two months for ETA in its history, "" Rubalcaba said last February, adding that in addition to the 32 arrests, police seized 4,400 pounds of explosives in various raids this year."
696,said,e15,climbed,e13,because,0,2010.01.02.pakistan.attacks.tml,2010.01.02.pakistan.attacks,"The number of those hospitalized climbed from the 34 reported Saturday, because information has trickled in from area hospitals, Khan said."
697,said,e15,trickled,e14,because,0,2010.01.02.pakistan.attacks.tml,2010.01.02.pakistan.attacks,"The number of those hospitalized climbed from the 34 reported Saturday, because information has trickled in from area hospitals, Khan said."
698,trickled,e14,climbed,e13,because,1,2010.01.02.pakistan.attacks.tml,2010.01.02.pakistan.attacks,"The number of those hospitalized climbed from the 34 reported Saturday, because information has trickled in from area hospitals, Khan said."
699,said,e15,climbed,e13,from,0,2010.01.02.pakistan.attacks.tml,2010.01.02.pakistan.attacks,"The number of those hospitalized climbed from the 34 reported Saturday, because information has trickled in from area hospitals, Khan said."
700,said,e15,trickled,e14,from,0,2010.01.02.pakistan.attacks.tml,2010.01.02.pakistan.attacks,"The number of those hospitalized climbed from the 34 reported Saturday, because information has trickled in from area hospitals, Khan said."
701,climbed,e13,trickled,e14,from,0,2010.01.02.pakistan.attacks.tml,2010.01.02.pakistan.attacks,"The number of those hospitalized climbed from the 34 reported Saturday, because information has trickled in from area hospitals, Khan said."
702,said,e15,climbed,e13,have,0,2010.01.02.pakistan.attacks.tml,2010.01.02.pakistan.attacks,"The number of those hospitalized climbed from the 34 reported Saturday, because information has trickled in from area hospitals, Khan said."
703,said,e15,trickled,e14,have,0,2010.01.02.pakistan.attacks.tml,2010.01.02.pakistan.attacks,"The number of those hospitalized climbed from the 34 reported Saturday, because information has trickled in from area hospitals, Khan said."
704,climbed,e13,trickled,e14,have,0,2010.01.02.pakistan.attacks.tml,2010.01.02.pakistan.attacks,"The number of those hospitalized climbed from the 34 reported Saturday, because information has trickled in from area hospitals, Khan said."
705,said,e32,threatening,e31,have,0,2010.01.02.pakistan.attacks.tml,2010.01.02.pakistan.attacks,"Since then, militants have been threatening the community, Mushtaq Marwatt, a member of a local peace committee, said on a local TV channel."
706,fluctuated,e7,appears,e6,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"By early Wednesday, Google.cn linked to pages with information about the bloody government crackdown in 1989, though the page appears to have fluctuated between uncensored and somewhat censored throughout Wednesday."
707,fluctuated,e7,linked,e5,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"By early Wednesday, Google.cn linked to pages with information about the bloody government crackdown in 1989, though the page appears to have fluctuated between uncensored and somewhat censored throughout Wednesday."
708,appears,e6,linked,e5,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"By early Wednesday, Google.cn linked to pages with information about the bloody government crackdown in 1989, though the page appears to have fluctuated between uncensored and somewhat censored throughout Wednesday."
709,said,e8,build,e12,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,Google said it was rolling back its self-censorship this week in a move that seems to indicate that -- despite attempts to build strong government relations and retool its own stated ethics -- the search engine has finally had enough of doing business the China way.
710,said,e8,rolling,e9,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,Google said it was rolling back its self-censorship this week in a move that seems to indicate that -- despite attempts to build strong government relations and retool its own stated ethics -- the search engine has finally had enough of doing business the China way.
711,build,e12,rolling,e9,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,Google said it was rolling back its self-censorship this week in a move that seems to indicate that -- despite attempts to build strong government relations and retool its own stated ethics -- the search engine has finally had enough of doing business the China way.
712,said,e8,build,e12,move,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,Google said it was rolling back its self-censorship this week in a move that seems to indicate that -- despite attempts to build strong government relations and retool its own stated ethics -- the search engine has finally had enough of doing business the China way.
713,said,e8,rolling,e9,move,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,Google said it was rolling back its self-censorship this week in a move that seems to indicate that -- despite attempts to build strong government relations and retool its own stated ethics -- the search engine has finally had enough of doing business the China way.
714,build,e12,rolling,e9,move,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,Google said it was rolling back its self-censorship this week in a move that seems to indicate that -- despite attempts to build strong government relations and retool its own stated ethics -- the search engine has finally had enough of doing business the China way.
715,targeting,e21,originating,e20,from,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The tipping point came after what Google calls "" sophisticated "" cyber attacks originating from within China, targeting G-mail accounts of Chinese human rights activists."
716,targeting,e21,came,e18,from,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The tipping point came after what Google calls "" sophisticated "" cyber attacks originating from within China, targeting G-mail accounts of Chinese human rights activists."
717,targeting,e21,calls,e19,from,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The tipping point came after what Google calls "" sophisticated "" cyber attacks originating from within China, targeting G-mail accounts of Chinese human rights activists."
718,originating,e20,came,e18,from,1,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The tipping point came after what Google calls "" sophisticated "" cyber attacks originating from within China, targeting G-mail accounts of Chinese human rights activists."
719,originating,e20,calls,e19,from,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The tipping point came after what Google calls "" sophisticated "" cyber attacks originating from within China, targeting G-mail accounts of Chinese human rights activists."
720,came,e18,calls,e19,from,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The tipping point came after what Google calls "" sophisticated "" cyber attacks originating from within China, targeting G-mail accounts of Chinese human rights activists."
721,says,e22,led,e23,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The company says the attacks "" have led us to conclude that we should review the feasibility of our business operations in China. """
722,says,e22,conclude,e24,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The company says the attacks "" have led us to conclude that we should review the feasibility of our business operations in China. """
723,says,e22,review,e25,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The company says the attacks "" have led us to conclude that we should review the feasibility of our business operations in China. """
724,led,e23,conclude,e24,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The company says the attacks "" have led us to conclude that we should review the feasibility of our business operations in China. """
725,led,e23,review,e25,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The company says the attacks "" have led us to conclude that we should review the feasibility of our business operations in China. """
726,conclude,e24,review,e25,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The company says the attacks "" have led us to conclude that we should review the feasibility of our business operations in China. """
727,made,e37,interpreted,e38,as,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"A large number of flower deliveries were made to the company throughout the day, which Chinese bloggers interpreted as a symbol of mourning of the potential closing of Google China."
728,made,e37,interpreted,e38,make,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"A large number of flower deliveries were made to the company throughout the day, which Chinese bloggers interpreted as a symbol of mourning of the potential closing of Google China."
729,made,e39,voiced,e40,make,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Liu Zheng, a 22-year-old Google user who made the trip, voiced his disappointment."""
730,accused,e43,involved,e44,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,Google has not directly accused the Chinese government of being involved in the cyber attacks.
731,ranging,e53,accusing,e55,from,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
732,ranging,e53,hosted,e54,from,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
733,ranging,e53,said,e52,from,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
734,accusing,e55,hosted,e54,from,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
735,accusing,e55,said,e52,from,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
736,hosted,e54,said,e52,from,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
737,ranging,e53,accusing,e55,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
738,ranging,e53,hosted,e54,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
739,ranging,e53,said,e52,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
740,accusing,e55,hosted,e54,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
741,accusing,e55,said,e52,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
742,hosted,e54,said,e52,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Jeremy Goldkorn, China Internet analyst and founder of Danwei.org, said : "" Google has been subject to an inordinate amount of harassment in China over the past year, ranging from blocking and interruption of services like Google Documents and G-mail that are not hosted in China, to state-owned broadcaster CCTV accusing [ Google ] of being propagators of pornography. """
743,care,e59,adds,e56,by,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
744,care,e59,saying,e58,by,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
745,care,e59,seen,e57,by,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
746,adds,e56,saying,e58,by,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
747,adds,e56,seen,e57,by,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
748,saying,e58,seen,e57,by,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
749,care,e59,adds,e56,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
750,care,e59,saying,e58,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
751,care,e59,seen,e57,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
752,adds,e56,saying,e58,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
753,adds,e56,seen,e57,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
754,saying,e58,seen,e57,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"He adds : "" The last six months have seen a huge increase of censorship on domestic sites and a noticeable attitude by the Chinese government saying they do n't really care what foreigners think."""
755,lost,e65,imagine,e61,get,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"I imagine the Chinese government's reaction is going to be'Well, if you do n't like our laws, get lost.'"
756,be'Well,e62,lost,e65,get,1,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"I imagine the Chinese government's reaction is going to be'Well, if you do n't like our laws, get lost.'"
757,imagine,e61,be'Well,e62,get,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"I imagine the Chinese government's reaction is going to be'Well, if you do n't like our laws, get lost.'"
758,agreeing,e71,drew,e69,as,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
759,agreeing,e71,Known,e67,as,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
760,Known,e67,drew,e69,as,1,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
761,agreeing,e71,drew,e69,from,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
762,agreeing,e71,Known,e67,from,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
763,drew,e69,Known,e67,from,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
764,agreeing,e71,drew,e69,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
765,agreeing,e71,Known,e67,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
766,drew,e69,Known,e67,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Known for its slogan "" do n't do evil, "" Google's new position drew praise from supporters of free speech, who in the past have been critical of the search engine for agreeing to government censorship as a condition for opening its doors in China."""
767,paying,e74,says,e75,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"They've revisited the idea of censorship and the price they're paying is too high, "" says Roseann Rife of Amnesty International."""
768,revisited,e73,paying,e74,have,1,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"They've revisited the idea of censorship and the price they're paying is too high, "" says Roseann Rife of Amnesty International."""
769,says,e75,revisited,e73,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"They've revisited the idea of censorship and the price they're paying is too high, "" says Roseann Rife of Amnesty International."""
770,launched,e79,struggled,e81,since,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Google, which launched its China-based search engine in 2006, has struggled for business in China since its inception."
771,launched,e79,struggled,e81,have,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Google, which launched its China-based search engine in 2006, has struggled for business in China since its inception."
772,returns,e82,blocked,e86,by,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
773,returns,e82,slowed,e85,by,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
774,returns,e82,created,e83,by,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
775,blocked,e86,slowed,e85,by,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
776,blocked,e86,created,e83,by,1,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
777,slowed,e85,created,e83,by,1,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"The Google.cn filter, which returns censored search results, was created after the original form of the U.S. - based search engine was routinely slowed or blocked by China's Internet controls."
778,dwarfed,e91,dominates,e93,by,0,2010.01.13.google.china.exit.tml,2010.01.13.google.china.exit,"Still, Google is dwarfed by Baidu.com, the leading Chinese search engine which dominates the majority of the search market in mainland China."
779,plays,e6,said,e7,because,0,2010.01.06.tennis.qatar.federer.nadal.tml,2010.01.06.tennis.qatar.federer.nadal,"This was a more dangerous match than my first one because he is a big ball striker and plays aggressive on forehand and backhand, "" Federer said."""
780,went,e10,grind,e8,so,0,2010.01.06.tennis.qatar.federer.nadal.tml,2010.01.06.tennis.qatar.federer.nadal,"Conditions were difficult today, it was very slow out there and I had to be patient and grind it out, so I was happy with the way I adapted and with the way the match went. """
781,went,e10,adapted,e9,so,0,2010.01.06.tennis.qatar.federer.nadal.tml,2010.01.06.tennis.qatar.federer.nadal,"Conditions were difficult today, it was very slow out there and I had to be patient and grind it out, so I was happy with the way I adapted and with the way the match went. """
782,grind,e8,adapted,e9,so,0,2010.01.06.tennis.qatar.federer.nadal.tml,2010.01.06.tennis.qatar.federer.nadal,"Conditions were difficult today, it was very slow out there and I had to be patient and grind it out, so I was happy with the way I adapted and with the way the match went. """
783,went,e10,grind,e8,have,0,2010.01.06.tennis.qatar.federer.nadal.tml,2010.01.06.tennis.qatar.federer.nadal,"Conditions were difficult today, it was very slow out there and I had to be patient and grind it out, so I was happy with the way I adapted and with the way the match went. """
784,went,e10,adapted,e9,have,0,2010.01.06.tennis.qatar.federer.nadal.tml,2010.01.06.tennis.qatar.federer.nadal,"Conditions were difficult today, it was very slow out there and I had to be patient and grind it out, so I was happy with the way I adapted and with the way the match went. """
785,grind,e8,adapted,e9,have,0,2010.01.06.tennis.qatar.federer.nadal.tml,2010.01.06.tennis.qatar.federer.nadal,"Conditions were difficult today, it was very slow out there and I had to be patient and grind it out, so I was happy with the way I adapted and with the way the match went. """
786,suspend,e3,offload,e4,so,1,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,Conservationists have welcomed the decision to reject a bid from Tanzania and Zambia to temporarily suspend a worldwide ban on trading in African elephant ivory so they can offload legal stockpiles in a one-off sale.
787,offload,e4,welcomed,e1,so,0,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,Conservationists have welcomed the decision to reject a bid from Tanzania and Zambia to temporarily suspend a worldwide ban on trading in African elephant ivory so they can offload legal stockpiles in a one-off sale.
788,suspend,e3,welcomed,e1,so,0,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,Conservationists have welcomed the decision to reject a bid from Tanzania and Zambia to temporarily suspend a worldwide ban on trading in African elephant ivory so they can offload legal stockpiles in a one-off sale.
