event1,eid1,event2,eid2,signal,annotation ,Doc name,Doc ID,sentence
comment,e45,filed,e50,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
comment,e45,seeks,e52,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
comment,e45,nullify,e54,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
declined,e43,said,e46,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
declined,e43,agreement,e55,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
declined,e43,filed,e50,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
declined,e43,seeks,e52,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
declined,e43,nullify,e54,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
said,e46,agreement,e55,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
said,e46,filed,e50,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
said,e46,seeks,e52,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
said,e46,nullify,e54,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
agreement,e55,filed,e50,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
agreement,e55,seeks,e52,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
agreement,e55,nullify,e54,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
filed,e50,seeks,e52,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
filed,e50,nullify,e54,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
seeks,e52,nullify,e54,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
seen,e47,comment,e45,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
seen,e47,declined,e43,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
seen,e47,said,e46,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
seen,e47,agreement,e55,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
seen,e47,filed,e50,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
seen,e47,seeks,e52,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
seen,e47,nullify,e54,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
comment,e45,declined,e43,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
comment,e45,said,e46,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
comment,e45,agreement,e55,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
comment,e45,filed,e50,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
comment,e45,seeks,e52,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
comment,e45,nullify,e54,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
declined,e43,said,e46,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
declined,e43,agreement,e55,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
declined,e43,filed,e50,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
declined,e43,seeks,e52,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
declined,e43,nullify,e54,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
said,e46,agreement,e55,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
said,e46,filed,e50,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
said,e46,seeks,e52,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
said,e46,nullify,e54,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
agreement,e55,filed,e50,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
agreement,e55,seeks,e52,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
agreement,e55,nullify,e54,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
filed,e50,seeks,e52,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
filed,e50,nullify,e54,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
seeks,e52,nullify,e54,by,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
seen,e47,comment,e45,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
seen,e47,declined,e43,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
seen,e47,said,e46,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
seen,e47,agreement,e55,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
seen,e47,filed,e50,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
seen,e47,seeks,e52,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
seen,e47,nullify,e54,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
comment,e45,declined,e43,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
comment,e45,said,e46,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
comment,e45,agreement,e55,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
comment,e45,filed,e50,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
comment,e45,seeks,e52,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
comment,e45,nullify,e54,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
declined,e43,said,e46,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
declined,e43,agreement,e55,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
declined,e43,filed,e50,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
declined,e43,seeks,e52,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
declined,e43,nullify,e54,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
said,e46,agreement,e55,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
said,e46,filed,e50,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
said,e46,seeks,e52,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
said,e46,nullify,e54,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
agreement,e55,filed,e50,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
agreement,e55,seeks,e52,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
agreement,e55,nullify,e54,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
filed,e50,seeks,e52,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
filed,e50,nullify,e54,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
seeks,e52,nullify,e54,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts officials declined to comment, and said they had not yet seen a suit filed in federal court by DPC Acquisition that seeks to nullify a standstill agreement between DPC Acquisition and Dataproducts.    "
made,e56,offer,e57,because,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
made,e56,financed,e61,because,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
made,e56,rejected,e59,because,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
made,e56,said,e58,because,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
offer,e57,financed,e61,because,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
offer,e57,rejected,e59,because,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
offer,e57,said,e58,because,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
financed,e61,rejected,e59,because,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
financed,e61,said,e58,because,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
rejected,e59,said,e58,because,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
made,e56,offer,e57,because,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
made,e56,financed,e61,because,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
made,e56,rejected,e59,because,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
made,e56,said,e58,because,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
offer,e57,financed,e61,because,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
offer,e57,rejected,e59,because,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
offer,e57,said,e58,because,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
financed,e61,rejected,e59,because,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
financed,e61,said,e58,because,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
rejected,e59,said,e58,because,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
made,e56,offer,e57,make,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
made,e56,financed,e61,make,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
made,e56,rejected,e59,make,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
made,e56,said,e58,make,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
offer,e57,financed,e61,make,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
offer,e57,rejected,e59,make,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
offer,e57,said,e58,make,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
financed,e61,rejected,e59,make,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
financed,e61,said,e58,make,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
rejected,e59,said,e58,make,,wsj_0661.tml,WSJ891030-0036,"Earlier this year, DPC Acquisition made a $15-a-share offer for Dataproducts, which the Dataproducts board said it rejected because the $283.7 million offer was not fully financed. "
for,e90,said,e65,since,,wsj_0661.tml,WSJ891030-0036,"Dataproducts has since started a restructuring, and has said it is not  for sale. "
for,e90,started,e64,since,,wsj_0661.tml,WSJ891030-0036,"Dataproducts has since started a restructuring, and has said it is not  for sale. "
for,e90,restructuring,e88,since,,wsj_0661.tml,WSJ891030-0036,"Dataproducts has since started a restructuring, and has said it is not  for sale. "
said,e65,started,e64,since,,wsj_0661.tml,WSJ891030-0036,"Dataproducts has since started a restructuring, and has said it is not  for sale. "
said,e65,restructuring,e88,since,,wsj_0661.tml,WSJ891030-0036,"Dataproducts has since started a restructuring, and has said it is not  for sale. "
started,e64,restructuring,e88,since,,wsj_0661.tml,WSJ891030-0036,"Dataproducts has since started a restructuring, and has said it is not  for sale. "
for,e90,said,e65,since,,wsj_0661.tml,WSJ891030-0036,"Dataproducts has since started a restructuring, and has said it is not  for sale. "
for,e90,started,e64,since,,wsj_0661.tml,WSJ891030-0036,"Dataproducts has since started a restructuring, and has said it is not  for sale. "
for,e90,restructuring,e88,since,,wsj_0661.tml,WSJ891030-0036,"Dataproducts has since started a restructuring, and has said it is not  for sale. "
said,e65,started,e64,since,,wsj_0661.tml,WSJ891030-0036,"Dataproducts has since started a restructuring, and has said it is not  for sale. "
said,e65,restructuring,e88,since,,wsj_0661.tml,WSJ891030-0036,"Dataproducts has since started a restructuring, and has said it is not  for sale. "
started,e64,restructuring,e88,since,,wsj_0661.tml,WSJ891030-0036,"Dataproducts has since started a restructuring, and has said it is not  for sale. "
for,e90,said,e65,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts has since started a restructuring, and has said it is not  for sale. "
for,e90,started,e64,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts has since started a restructuring, and has said it is not  for sale. "
for,e90,restructuring,e88,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts has since started a restructuring, and has said it is not  for sale. "
said,e65,started,e64,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts has since started a restructuring, and has said it is not  for sale. "
said,e65,restructuring,e88,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts has since started a restructuring, and has said it is not  for sale. "
started,e64,restructuring,e88,have,,wsj_0661.tml,WSJ891030-0036,"Dataproducts has since started a restructuring, and has said it is not  for sale. "
for,e90,said,e65,start,,wsj_0661.tml,WSJ891030-0036,"Dataproducts has since started a restructuring, and has said it is not  for sale. "
for,e90,started,e64,start,,wsj_0661.tml,WSJ891030-0036,"Dataproducts has since started a restructuring, and has said it is not  for sale. "
for,e90,restructuring,e88,start,,wsj_0661.tml,WSJ891030-0036,"Dataproducts has since started a restructuring, and has said it is not  for sale. "
said,e65,started,e64,start,,wsj_0661.tml,WSJ891030-0036,"Dataproducts has since started a restructuring, and has said it is not  for sale. "
said,e65,restructuring,e88,start,,wsj_0661.tml,WSJ891030-0036,"Dataproducts has since started a restructuring, and has said it is not  for sale. "
started,e64,restructuring,e88,start,,wsj_0661.tml,WSJ891030-0036,"Dataproducts has since started a restructuring, and has said it is not  for sale. "
begin,e10,outlook,e197,as,,wsj_0610.tml,WSJ891030-0089,"But the Memphis, Tenn., facility wasn't to begin turning out product until 1993, so the decision may reveal a more pessimistic long-term outlook as well.    "
begin,e10,turning,e11,as,,wsj_0610.tml,WSJ891030-0089,"But the Memphis, Tenn., facility wasn't to begin turning out product until 1993, so the decision may reveal a more pessimistic long-term outlook as well.    "
begin,e10,decision,e12,as,,wsj_0610.tml,WSJ891030-0089,"But the Memphis, Tenn., facility wasn't to begin turning out product until 1993, so the decision may reveal a more pessimistic long-term outlook as well.    "
outlook,e197,turning,e11,as,,wsj_0610.tml,WSJ891030-0089,"But the Memphis, Tenn., facility wasn't to begin turning out product until 1993, so the decision may reveal a more pessimistic long-term outlook as well.    "
outlook,e197,decision,e12,as,,wsj_0610.tml,WSJ891030-0089,"But the Memphis, Tenn., facility wasn't to begin turning out product until 1993, so the decision may reveal a more pessimistic long-term outlook as well.    "
turning,e11,decision,e12,as,,wsj_0610.tml,WSJ891030-0089,"But the Memphis, Tenn., facility wasn't to begin turning out product until 1993, so the decision may reveal a more pessimistic long-term outlook as well.    "
begin,e10,outlook,e197,so,,wsj_0610.tml,WSJ891030-0089,"But the Memphis, Tenn., facility wasn't to begin turning out product until 1993, so the decision may reveal a more pessimistic long-term outlook as well.    "
begin,e10,turning,e11,so,,wsj_0610.tml,WSJ891030-0089,"But the Memphis, Tenn., facility wasn't to begin turning out product until 1993, so the decision may reveal a more pessimistic long-term outlook as well.    "
begin,e10,decision,e12,so,,wsj_0610.tml,WSJ891030-0089,"But the Memphis, Tenn., facility wasn't to begin turning out product until 1993, so the decision may reveal a more pessimistic long-term outlook as well.    "
outlook,e197,turning,e11,so,,wsj_0610.tml,WSJ891030-0089,"But the Memphis, Tenn., facility wasn't to begin turning out product until 1993, so the decision may reveal a more pessimistic long-term outlook as well.    "
outlook,e197,decision,e12,so,,wsj_0610.tml,WSJ891030-0089,"But the Memphis, Tenn., facility wasn't to begin turning out product until 1993, so the decision may reveal a more pessimistic long-term outlook as well.    "
